order_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
381658,0,5,5,19,9.0
2948346,0,2,3,11,27.0
866179,0,5,3,15,15.0
1219437,0,6,5,23,4.0
324338,0,8,3,23,25.0
3243335,0,23,3,1,8.0
596651,0,2,0,16,6.0
2059375,0,12,5,10,4.0
2243467,0,14,1,17,6.0
2745269,0,1,5,12,-10.0
2595548,0,2,3,11,30.0
581256,0,12,3,11,2.0
3161428,0,25,2,15,6.0
106221,0,42,6,12,2.0
761760,0,44,5,6,2.0
2022999,0,5,3,13,18.0
435385,0,12,3,20,4.0
3046824,0,11,6,10,5.0
880552,0,14,6,14,3.0
2430099,0,36,3,12,3.0
459279,0,42,3,9,3.0
1730144,0,6,2,12,30.0
1322543,0,7,3,10,29.0
64435,0,4,0,11,7.0
678873,0,7,5,11,12.0
1287300,0,15,1,18,6.0
3344497,0,30,3,17,4.0
771745,0,31,5,12,2.0
1903707,0,1,5,15,-10.0
526858,2,5,1,16,2.0
1060258,0,5,0,15,15.0
2021758,0,1,1,17,-10.0
3346866,0,7,5,13,2.0
1250147,0,3,1,12,5.0
1598697,2,6,2,10,14.0
2065685,2,9,0,14,13.0
1286863,0,2,6,10,19.0
2029335,0,1,2,12,-10.0
247135,0,4,5,10,1.0
2597353,2,8,2,17,30.0
2941146,0,6,4,8,15.0
2278646,0,16,5,1,13.0
802690,0,22,3,14,8.0
565428,0,34,4,13,7.0
2743601,0,4,1,1,15.0
460243,0,1,4,19,-10.0
2167433,0,3,2,19,1.0
1271008,0,14,3,17,29.0
2749909,0,3,0,14,6.0
3364840,0,4,3,21,3.0
936055,0,9,1,17,14.0
1308289,0,11,0,12,2.0
2218127,0,46,3,12,2.0
378229,0,58,4,17,3.0
19639,0,6,0,15,3.0
3252816,0,10,6,13,16.0
155512,0,6,3,6,30.0
1051443,0,48,1,8,7.0
3415136,0,2,5,11,8.0
1104641,0,7,4,17,18.0
133733,0,10,1,1,5.0
2718961,0,1,6,11,-10.0
365877,0,15,0,9,21.0
3167592,0,7,5,16,18.0
136773,0,10,6,14,1.0
1602760,0,58,1,13,1.0
541039,2,30,0,11,12.0
2266778,0,13,0,9,24.0
249202,0,24,4,16,30.0
1409778,0,29,1,10,14.0
1987916,0,23,3,18,15.0
2963354,0,43,2,11,5.0
3212287,0,9,0,15,7.0
2036028,0,4,3,7,5.0
2873833,0,12,5,8,15.0
2814220,0,3,3,18,2.0
3119180,0,7,5,16,7.0
2656051,0,3,2,11,20.0
2660704,0,10,2,16,3.0
40703,0,20,4,19,3.0
145516,0,52,2,20,3.0
34177,0,75,2,19,2.0
2326895,0,10,2,18,1.0
1940628,0,5,5,16,20.0
364367,0,15,4,21,3.0
779771,0,7,0,12,15.0
1969126,0,24,1,18,3.0
3201604,0,31,4,18,5.0
352134,0,35,6,15,4.0
2644438,0,6,4,15,1.0
1487944,0,32,1,10,8.0
1439485,0,39,0,12,5.0
437656,0,40,1,15,1.0
137349,0,41,1,18,14.0
3021450,0,44,3,17,3.0
373161,0,4,1,10,4.0
1125989,0,1,3,20,-10.0
1993160,0,6,0,3,30.0
424851,0,12,0,13,3.0
1035800,0,16,2,11,12.0
1180912,0,25,6,15,6.0
2983582,0,29,5,21,2.0
3282626,0,1,2,14,-10.0
1723309,0,10,5,10,30.0
1346464,0,1,2,10,-10.0
381470,0,6,3,10,2.0
3129150,0,8,5,11,4.0
2123558,0,10,3,9,2.0
387803,0,38,3,9,2.0
1791601,0,14,6,14,5.0
1749449,0,34,5,10,2.0
3281719,0,45,0,14,5.0
880819,0,53,5,8,3.0
3257263,0,60,0,8,6.0
781666,0,70,1,19,1.0
2421842,0,19,3,6,7.0
114299,0,21,0,12,13.0
1923004,0,23,1,12,7.0
3011194,0,26,3,12,4.0
81095,0,40,2,16,11.0
2437768,0,43,2,9,9.0
3311532,0,2,5,16,30.0
3224764,0,10,5,8,3.0
2367036,0,15,2,9,4.0
1062796,0,41,4,11,3.0
972368,0,2,4,14,26.0
792965,0,4,6,11,29.0
2646351,0,3,0,13,5.0
720600,0,8,1,9,5.0
2241097,0,10,2,0,30.0
2433353,0,5,5,21,21.0
2559264,0,1,1,19,-10.0
1565767,0,1,1,15,-10.0
2392302,0,27,4,9,6.0
83853,0,31,6,15,4.0
98334,0,36,1,13,10.0
3027486,0,2,3,15,30.0
1088195,0,3,0,11,27.0
3138459,0,5,2,11,23.0
2169822,0,15,4,16,4.0
1179314,0,1,3,9,-10.0
1038588,0,16,1,11,0.0
1124752,0,6,2,17,21.0
1506436,0,11,0,13,7.0
3121850,0,24,0,11,6.0
2855765,0,4,5,9,9.0
1438919,0,3,0,13,14.0
1417318,1,27,0,12,30.0
2606341,0,2,6,17,3.0
515884,0,2,2,14,4.0
13669,0,4,1,19,1.0
2840899,0,2,6,18,4.0
2930964,0,7,0,18,22.0
263204,0,10,1,12,8.0
1511926,0,14,0,17,9.0
2940591,0,28,0,22,17.0
883826,0,26,3,12,3.0
1422352,0,37,4,15,2.0
1916004,0,47,4,11,1.0
1760115,0,36,2,14,4.0
184223,0,63,3,11,2.0
1329460,0,66,5,15,3.0
83600,0,70,1,11,6.0
103084,0,6,1,19,30.0
2951288,0,10,1,23,2.0
1658396,0,8,4,11,3.0
3212214,0,4,1,14,21.0
2029775,0,14,5,9,4.0
2741368,0,36,2,17,6.0
2991961,0,49,4,15,2.0
1633081,0,50,1,11,4.0
1345838,0,1,6,9,-10.0
171388,0,13,4,10,30.0
210761,0,23,5,22,11.0
1374105,0,5,6,13,7.0
95652,0,1,4,23,-10.0
63025,0,6,6,11,5.0
135260,0,7,3,14,9.0
1306167,0,2,4,6,18.0
2448624,0,18,0,18,7.0
342561,0,28,2,16,3.0
2318315,0,37,0,19,4.0
653059,0,45,2,19,2.0
365598,0,6,0,11,8.0
3269501,0,9,1,12,15.0
3299383,1,28,0,10,7.0
2352961,0,7,0,12,27.0
1466409,0,20,4,16,5.0
1148649,0,35,0,13,1.0
1257911,0,6,0,16,17.0
422051,1,9,0,11,7.0
691840,0,11,3,17,3.0
2991793,0,17,5,18,21.0
1128106,0,4,1,14,30.0
280039,0,9,1,8,18.0
2359639,0,1,0,9,-10.0
1286689,0,6,6,19,13.0
2370784,0,5,1,7,9.0
912310,1,11,2,14,18.0
3408355,0,8,5,18,3.0
2338469,0,16,6,15,19.0
3366033,0,11,6,22,3.0
3235107,0,2,2,10,13.0
2842496,0,5,1,17,30.0
3233942,0,2,6,15,4.0
1168681,0,3,0,16,30.0
922597,0,6,4,20,30.0
1642527,0,88,3,13,2.0
3319667,0,1,6,3,-10.0
2909275,0,7,2,13,12.0
809274,0,9,6,6,21.0
2798158,0,2,5,7,19.0
1069196,0,15,5,15,11.0
1639985,0,7,1,7,5.0
2823083,0,4,1,12,30.0
2396513,0,1,5,8,-10.0
1844229,0,5,1,10,4.0
769782,0,1,3,12,-10.0
561961,0,3,6,19,5.0
1708801,0,4,1,15,9.0
2996466,1,4,2,17,22.0
2054227,0,1,3,21,-10.0
653417,0,9,6,16,30.0
614929,0,8,1,10,7.0
3019393,0,10,3,12,30.0
1861071,0,3,2,7,8.0
567584,0,16,4,12,14.0
3067161,2,7,4,16,19.0
330070,0,7,2,12,11.0
2720473,0,1,4,10,-10.0
592495,0,13,4,10,20.0
279856,0,20,1,9,12.0
876564,0,14,0,10,30.0
2241681,0,4,5,17,11.0
815878,0,10,3,22,8.0
1828014,0,12,3,8,7.0
1660910,0,25,0,19,6.0
1767001,0,3,1,21,16.0
1077236,0,6,3,18,30.0
2913107,0,1,6,14,-10.0
2789750,0,2,1,10,30.0
2468415,0,6,5,21,6.0
964081,0,32,2,9,1.0
103434,0,3,3,13,30.0
368298,0,4,3,7,21.0
537017,0,4,3,8,20.0
1466247,0,14,0,16,30.0
1087205,0,30,6,15,21.0
3355028,0,2,4,18,4.0
1951400,0,2,0,9,7.0
1994500,0,23,5,11,6.0
1828119,0,3,5,8,5.0
2546776,1,7,1,3,14.0
1177369,0,1,0,21,-10.0
945646,0,15,6,14,4.0
2991602,1,22,6,21,30.0
2106859,0,9,0,12,21.0
2162241,0,17,6,23,28.0
3121077,0,2,1,14,2.0
617528,0,1,3,15,-10.0
3179443,0,8,0,9,6.0
3101936,0,21,2,10,3.0
1563106,0,39,3,13,2.0
919833,0,59,2,18,5.0
2512427,0,72,0,7,4.0
1847556,0,76,1,14,11.0
3283,0,12,6,12,8.0
1052096,0,13,5,16,6.0
662875,0,3,6,10,6.0
1572764,0,19,5,9,11.0
460874,0,11,4,9,20.0
3382256,0,5,6,13,5.0
2577978,0,18,1,12,8.0
882582,0,20,0,15,7.0
3182387,0,26,5,11,14.0
3131501,0,5,4,19,30.0
40070,1,34,3,10,3.0
1910886,0,1,4,7,-10.0
327951,0,8,4,11,6.0
2513173,0,2,2,9,11.0
1747841,0,7,2,9,21.0
45196,0,8,1,9,20.0
1789827,0,8,5,18,30.0
265841,0,2,3,16,17.0
1325857,0,3,1,23,4.0
2689389,0,33,0,16,25.0
797241,0,5,0,10,13.0
147028,0,9,2,13,3.0
1095598,0,9,2,11,9.0
2062086,0,3,3,17,5.0
2336879,0,6,4,13,0.0
3092346,0,3,1,12,3.0
734482,0,6,3,21,6.0
3403168,0,14,4,17,4.0
1742858,0,31,1,14,26.0
2347130,0,5,0,18,7.0
2017484,0,11,1,15,11.0
2096682,0,8,6,10,6.0
400194,0,21,5,8,4.0
2213147,0,37,1,9,6.0
1688621,0,57,0,1,2.0
664831,0,75,2,15,2.0
2932196,0,78,6,14,0.0
1065465,0,2,3,12,14.0
2324045,0,4,0,16,30.0
588153,0,5,0,14,30.0
1698178,0,2,0,11,7.0
1240170,0,3,0,11,7.0
1993649,0,3,4,10,7.0
108549,0,55,1,13,2.0
2383771,0,4,5,17,15.0
774021,0,4,0,16,24.0
1197922,0,16,5,19,7.0
24846,0,11,6,23,10.0
400318,0,28,0,15,4.0
3045285,0,32,1,13,5.0
2346392,0,15,3,13,0.0
2950916,0,38,6,19,2.0
3406787,0,44,3,12,1.0
589401,0,49,3,8,12.0
547367,0,51,4,9,1.0
22848,0,75,1,13,1.0
2495129,0,81,1,7,3.0
1337696,0,86,3,9,2.0
1825612,0,89,2,6,1.0
1744422,0,95,1,7,5.0
2091670,0,5,4,17,18.0
926185,0,25,5,9,7.0
1133402,0,32,5,15,8.0
1815334,0,39,5,11,7.0
1110000,0,5,2,14,15.0
2067302,0,1,0,9,-10.0
2052300,0,9,0,9,7.0
2222475,0,22,6,16,7.0
127908,0,1,3,10,-10.0
2352183,0,4,2,12,15.0
3186128,0,2,2,8,2.0
1930663,0,4,0,14,30.0
1528324,0,8,2,7,23.0
1551146,0,2,0,17,27.0
233795,1,17,2,22,11.0
812234,0,7,3,11,3.0
1905019,0,3,1,18,3.0
3270631,0,29,4,13,14.0
1611619,0,9,0,14,14.0
1936640,0,2,3,18,2.0
1689728,0,8,0,10,28.0
2036409,0,20,0,9,11.0
154388,0,22,2,13,15.0
2395478,2,19,0,15,14.0
2971729,0,6,0,15,15.0
210563,0,10,0,15,7.0
877492,0,20,4,15,1.0
3180281,0,2,4,17,30.0
2788034,0,8,3,23,2.0
1070013,0,9,1,10,5.0
2230241,0,17,1,18,1.0
1251668,2,20,1,12,28.0
2426975,0,8,6,13,30.0
3199915,0,14,6,16,15.0
3050706,0,3,5,14,3.0
3046362,0,6,3,12,22.0
2876695,0,2,5,17,6.0
2052606,0,2,1,20,30.0
1939581,0,22,0,18,11.0
544174,0,27,6,18,6.0
1995260,2,35,2,18,10.0
3178601,0,8,6,15,30.0
2571198,0,11,5,17,5.0
1471354,0,6,2,22,4.0
315073,0,9,0,2,10.0
1685480,0,4,6,11,12.0
2316151,0,8,3,19,30.0
2023188,0,10,3,9,5.0
1696485,0,7,1,8,24.0
2693581,0,16,4,12,5.0
449087,0,7,0,13,2.0
1244047,0,10,5,14,7.0
1716559,0,33,5,11,1.0
2999263,0,20,1,20,11.0
2103271,0,37,3,12,16.0
1416521,0,7,1,18,6.0
2480054,0,7,0,21,16.0
1585274,0,18,2,6,1.0
2069872,0,5,1,13,18.0
84518,0,11,6,8,1.0
2839381,0,16,0,10,2.0
3214102,0,43,0,10,2.0
2122317,0,44,1,6,8.0
1805097,0,62,1,8,30.0
2399745,0,24,4,17,4.0
2055246,0,44,1,11,0.0
478762,0,7,2,15,3.0
1124353,0,45,0,14,9.0
3265268,0,51,5,14,7.0
2818832,0,3,5,7,13.0
1051451,0,8,1,13,8.0
2906863,0,10,5,15,3.0
2599764,0,1,6,18,-10.0
2457539,0,33,5,11,4.0
899737,0,10,0,9,6.0
665169,0,5,4,9,5.0
279301,0,34,0,8,4.0
2478948,0,60,2,20,2.0
2551453,0,75,0,11,2.0
1615556,0,14,3,12,6.0
2070953,0,1,3,18,-10.0
1020503,0,5,5,11,30.0
1973682,2,8,6,14,30.0
3210817,0,19,3,19,3.0
2066879,0,31,5,13,6.0
84681,0,33,1,15,30.0
1238437,0,41,6,15,1.0
2879664,0,3,1,15,24.0
2902969,0,10,1,21,27.0
3197242,0,22,2,11,2.0
2376974,0,27,0,12,4.0
700067,0,94,5,8,2.0
1587162,0,96,1,9,2.0
211267,1,100,1,20,2.0
474774,0,2,0,10,8.0
3412704,0,4,1,14,13.0
1042668,0,9,0,14,1.0
2480293,0,31,5,15,6.0
1941090,0,5,1,15,21.0
2581727,1,4,6,12,16.0
2321317,0,12,4,18,4.0
53442,0,3,1,9,4.0
1998451,0,23,3,15,3.0
2352329,0,5,6,11,5.0
3184283,0,21,2,18,7.0
2602835,0,1,3,12,-10.0
613418,0,15,5,11,5.0
1811891,0,18,4,13,2.0
1984445,0,26,4,9,6.0
112631,0,3,6,11,4.0
544393,0,26,1,16,1.0
2509318,0,50,2,18,1.0
2421559,0,64,2,9,7.0
1662620,0,70,2,17,12.0
108158,0,7,1,11,14.0
1785320,0,5,1,11,30.0
2136747,0,4,3,17,5.0
1102506,0,4,3,17,18.0
1595894,0,10,1,14,14.0
2491974,2,9,6,10,27.0
98678,0,2,1,12,9.0
158379,0,2,1,16,12.0
538784,0,15,4,15,18.0
473667,0,13,2,16,13.0
2509901,0,17,2,11,6.0
3233480,0,8,2,15,6.0
2263770,0,17,1,11,30.0
156191,0,5,3,15,14.0
47553,0,5,6,14,22.0
649567,0,11,6,8,30.0
2201536,0,5,1,13,23.0
523285,0,22,5,18,5.0
243095,0,44,1,18,8.0
1309889,0,4,2,12,0.0
1645151,0,14,5,12,2.0
2025092,0,16,3,14,1.0
1478793,0,2,5,10,28.0
2753996,0,11,2,9,7.0
3341496,2,5,2,16,30.0
2732220,0,18,6,18,14.0
2043097,0,25,3,8,3.0
1078438,0,4,0,10,30.0
1142040,0,7,6,18,7.0
313773,0,3,1,8,2.0
1981155,0,12,5,15,7.0
464158,0,11,6,14,7.0
2151634,0,2,3,16,9.0
303314,0,7,4,9,24.0
2397942,0,13,6,16,7.0
2120830,0,6,4,13,2.0
1462150,0,2,1,10,4.0
1601515,0,7,5,12,14.0
3239060,0,15,4,7,3.0
2070449,0,47,3,11,6.0
2229061,0,51,0,21,4.0
3408018,0,56,6,13,2.0
2924862,1,100,1,13,2.0
2879218,0,8,4,12,14.0
772527,0,13,1,15,20.0
31355,0,3,1,19,3.0
503295,0,6,0,11,7.0
1881313,0,12,0,17,15.0
475946,0,14,3,9,14.0
473338,0,34,3,11,2.0
1967948,0,10,4,14,2.0
3098183,0,12,2,15,4.0
3203756,0,30,0,4,18.0
843504,0,42,0,17,3.0
1928837,0,46,0,9,2.0
2040399,0,47,1,8,1.0
1951620,0,50,0,13,1.0
2703743,0,52,4,12,2.0
3377504,0,57,6,9,2.0
1869678,0,61,0,14,2.0
1677503,0,77,2,10,0.0
3315879,0,8,6,11,11.0
536285,0,9,6,11,21.0
2455459,0,1,3,14,-10.0
642819,0,4,0,1,17.0
2913260,0,3,6,18,30.0
3124565,0,7,1,10,22.0
592135,0,2,3,16,22.0
2699495,0,29,2,13,5.0
1424539,0,44,3,13,6.0
523423,0,3,4,12,2.0
2652263,0,10,1,15,7.0
3054296,0,7,2,17,12.0
3182480,0,10,3,11,23.0
1104805,0,3,1,19,5.0
2466031,0,13,6,14,21.0
439417,0,26,4,16,12.0
1204624,0,28,1,17,3.0
1911337,0,25,1,9,7.0
103329,0,49,3,18,3.0
1107130,0,11,2,21,11.0
3160686,0,18,5,13,7.0
673428,0,42,6,13,8.0
2504022,0,4,3,20,30.0
2264310,0,6,5,8,30.0
1973688,0,23,0,14,7.0
3325287,0,33,4,14,7.0
1435472,0,7,6,9,7.0
1413024,0,14,1,14,18.0
2189583,0,2,2,15,30.0
2281790,0,9,0,15,3.0
240132,0,2,1,10,17.0
1734732,0,1,3,12,-10.0
440358,0,2,2,8,1.0
21784,0,14,1,12,21.0
779504,0,4,6,14,22.0
1518837,0,15,1,20,28.0
1987929,0,35,3,14,8.0
2015585,0,14,1,16,9.0
1687224,2,41,6,14,7.0
168480,0,6,5,16,30.0
949517,0,7,0,18,14.0
3262351,0,8,6,10,13.0
2037066,0,7,2,15,0.0
1006728,0,13,3,11,5.0
2452908,0,2,5,21,13.0
328864,0,19,5,9,6.0
1851001,0,47,6,19,9.0
755446,0,55,5,14,6.0
2941566,0,38,0,13,2.0
1557787,0,2,4,23,3.0
1099300,0,8,0,21,12.0
2831588,0,14,1,1,7.0
1844564,0,37,2,10,8.0
282039,0,10,4,12,7.0
2281702,0,10,1,12,16.0
629864,0,9,4,15,2.0
1230679,0,17,0,10,23.0
439368,0,19,0,6,7.0
1476937,0,17,1,15,12.0
635881,0,27,0,11,7.0
1209961,0,5,5,15,3.0
1803623,0,5,6,17,4.0
754990,0,7,3,16,9.0
656645,0,4,5,17,7.0
1684999,0,29,5,17,0.0
2062934,0,71,4,15,2.0
1619779,0,81,2,16,3.0
2777518,2,83,4,16,0.0
2424214,0,6,5,10,4.0
2496503,0,1,4,8,-10.0
3255587,0,24,2,16,5.0
1777360,0,4,6,15,8.0
310290,0,3,5,12,6.0
894862,0,10,5,15,25.0
502303,0,35,2,4,9.0
1323315,0,5,1,15,30.0
698137,0,5,4,16,11.0
2241812,0,5,0,23,30.0
201015,0,2,2,23,2.0
853943,0,19,5,19,5.0
2641921,0,41,5,10,5.0
27867,0,43,3,0,4.0
42342,0,55,0,19,6.0
1507357,2,60,6,22,3.0
2932240,0,18,6,9,15.0
2598162,0,3,3,15,30.0
1472331,1,4,0,20,30.0
1318038,0,3,1,10,9.0
3128387,2,20,5,9,16.0
1949299,0,12,2,11,3.0
3029692,0,6,6,14,19.0
1312532,0,13,6,9,14.0
1755114,0,18,6,9,10.0
2349843,0,23,5,9,17.0
273259,0,1,2,23,-10.0
2946174,0,13,3,14,9.0
1109714,0,4,2,9,16.0
1605909,0,1,2,7,-10.0
2103353,0,10,5,6,10.0
3353832,0,13,1,18,7.0
3057696,0,30,2,11,13.0
3004919,0,59,4,11,6.0
940898,0,13,6,15,14.0
1264605,0,4,5,15,12.0
692821,0,5,5,16,14.0
3229430,0,6,2,12,10.0
143117,0,7,6,11,11.0
1424398,0,6,1,21,7.0
1965288,0,20,3,21,7.0
2690969,0,2,1,7,22.0
3394409,0,1,6,9,-10.0
3312265,0,28,3,15,3.0
239656,0,41,5,12,1.0
2695368,0,3,2,14,13.0
314998,0,6,6,12,9.0
2686825,0,14,0,13,19.0
2537306,0,13,3,14,24.0
242390,0,5,3,8,4.0
2289276,0,17,0,21,2.0
1908992,0,24,3,10,6.0
2740882,0,31,4,10,6.0
970024,0,36,1,12,4.0
2733992,0,40,1,11,6.0
721927,0,47,4,8,7.0
2771008,0,4,1,23,6.0
134755,0,1,3,14,-10.0
147813,0,4,5,12,7.0
395087,0,9,4,17,6.0
2612940,0,14,4,17,2.0
45701,0,30,5,10,3.0
3040132,0,6,4,13,9.0
2071625,0,10,5,15,4.0
2926131,0,12,1,11,7.0
3387877,0,79,5,10,3.0
1498627,0,84,6,13,3.0
1892589,0,2,0,9,2.0
838619,0,2,0,15,22.0
374806,2,21,2,10,11.0
2702814,0,11,5,15,3.0
1022421,0,8,4,16,3.0
1575156,0,17,4,14,3.0
2721182,0,26,4,8,14.0
842749,0,14,5,11,5.0
732696,0,4,5,18,6.0
3126847,0,19,5,18,7.0
913413,0,16,4,12,6.0
2009467,0,21,3,22,10.0
3315142,2,6,5,16,9.0
757831,0,5,2,11,10.0
2622535,0,1,4,17,-10.0
1918663,0,7,6,18,6.0
1762407,0,5,6,19,19.0
3192080,0,15,3,11,30.0
180422,0,17,5,11,30.0
1430044,0,3,0,20,7.0
1838937,2,6,1,21,30.0
2300459,0,8,2,14,12.0
3301118,0,16,0,8,7.0
1633498,2,18,3,12,30.0
2998325,0,5,3,15,8.0
3229957,0,26,0,9,30.0
3350878,0,13,2,11,17.0
2991335,0,1,2,17,-10.0
133792,0,15,1,12,5.0
2296847,0,52,5,10,17.0
2810224,0,60,5,10,4.0
2890529,0,1,5,1,-10.0
2727712,0,16,5,7,30.0
1455189,0,17,5,7,21.0
2286910,0,1,5,8,-10.0
397368,0,9,3,13,5.0
2466401,0,19,4,8,10.0
2773176,0,1,5,19,-10.0
1966754,0,36,5,11,5.0
3091223,0,47,2,16,5.0
2282609,0,54,4,22,11.0
2267702,0,17,2,14,3.0
569211,2,5,0,14,30.0
708451,0,6,1,11,12.0
639951,0,9,0,11,3.0
2537604,0,18,6,19,2.0
606032,0,22,0,15,2.0
446178,0,43,4,11,2.0
1372356,0,3,3,15,14.0
1128850,0,5,3,11,18.0
1472514,0,25,5,13,4.0
1034713,0,4,2,18,9.0
1622701,0,22,2,21,21.0
2038311,0,32,2,18,12.0
662196,0,11,5,12,3.0
1037159,0,43,1,11,3.0
144235,0,48,4,14,0.0
2375035,0,73,3,9,13.0
2579417,0,5,1,13,13.0
1992340,0,12,5,20,23.0
2451386,0,27,6,11,12.0
2077940,0,16,5,9,7.0
209496,0,29,5,18,4.0
2372757,0,8,5,21,3.0
2270660,0,41,0,14,6.0
3188074,0,3,2,13,30.0
1620906,0,1,3,13,-10.0
3236785,2,13,3,15,2.0
3018030,0,5,3,13,7.0
1006744,0,1,6,17,-10.0
1463950,0,3,3,23,30.0
532835,0,14,6,10,30.0
2657447,0,16,3,10,21.0
385121,0,2,0,8,11.0
913838,0,26,4,9,6.0
2721742,0,2,6,8,6.0
138649,0,8,0,9,6.0
497363,0,17,0,15,0.0
2452754,0,23,0,8,8.0
1051895,0,53,6,10,14.0
390024,0,9,1,7,5.0
3176339,0,3,4,7,9.0
588783,0,5,3,9,4.0
2461149,0,8,0,12,4.0
98312,0,33,2,15,3.0
2466367,0,1,1,16,-10.0
699126,0,3,5,19,12.0
2852435,0,5,6,15,15.0
2585213,0,24,2,8,8.0
3324381,0,4,1,16,22.0
1605986,0,13,0,12,3.0
740770,0,14,5,15,5.0
846702,0,15,3,14,16.0
59387,0,2,0,11,28.0
795497,0,8,3,9,6.0
1467499,0,6,4,14,10.0
1985620,0,3,4,11,2.0
811089,0,4,1,13,4.0
916220,0,5,4,9,11.0
2878374,0,9,6,20,21.0
3357551,0,3,3,11,30.0
2833504,0,3,0,19,7.0
345105,0,31,3,18,5.0
2911845,0,43,3,0,3.0
2863654,0,46,3,19,3.0
1814925,0,7,0,17,7.0
2581587,0,4,2,18,4.0
2511530,0,18,4,19,1.0
3129976,0,6,1,8,29.0
2752965,0,7,0,2,14.0
1012646,0,1,1,21,-10.0
2729807,0,1,4,15,-10.0
1923257,0,11,0,13,12.0
2579545,0,22,4,16,8.0
2161528,0,25,2,16,7.0
1598758,0,2,0,17,8.0
2867751,0,11,1,14,8.0
2806064,0,13,1,18,9.0
3059102,0,14,2,8,8.0
800964,0,20,0,15,18.0
3368478,0,27,0,8,6.0
2381776,0,21,0,19,7.0
205625,0,23,2,18,6.0
1632820,0,2,5,12,15.0
128469,1,4,1,15,30.0
3334586,0,17,5,20,13.0
2557967,0,26,0,13,2.0
1757059,0,2,0,18,11.0
2183092,0,10,2,12,30.0
1352217,0,4,3,22,5.0
13516,0,23,3,10,10.0
885811,0,26,5,9,5.0
333564,0,17,0,12,7.0
823094,0,27,0,10,30.0
2147441,0,12,0,21,28.0
1228789,2,13,0,16,30.0
3365597,0,22,1,11,11.0
126646,0,26,1,11,2.0
1867315,0,30,0,20,1.0
2816344,0,34,3,14,2.0
725714,0,3,2,18,4.0
2668246,0,19,1,20,1.0
1489900,0,59,3,19,2.0
3197209,0,4,4,14,7.0
2554651,0,30,1,14,8.0
1583392,0,7,1,19,30.0
1564909,1,10,1,13,30.0
3119705,0,13,5,18,6.0
1974607,0,3,0,15,21.0
129926,2,4,6,18,27.0
3116156,0,7,1,18,8.0
184577,0,17,0,17,30.0
1835866,0,8,2,9,22.0
2357937,0,16,2,10,4.0
2815810,0,19,3,10,1.0
2966787,0,22,5,16,2.0
3103193,0,3,4,13,14.0
2993627,0,11,1,20,30.0
269512,0,3,1,17,30.0
615264,0,4,1,15,12.0
2008702,0,4,3,15,16.0
398666,0,5,1,14,12.0
2532453,0,19,1,16,1.0
1563800,0,50,1,19,1.0
3283643,0,7,3,14,14.0
2000119,0,1,6,11,-10.0
420996,0,4,1,17,16.0
2658110,0,16,2,8,2.0
1885697,0,22,4,8,9.0
3113973,0,3,1,12,7.0
2131042,0,4,1,12,7.0
3341985,0,10,1,13,10.0
1195765,0,1,2,13,-10.0
379919,0,1,2,13,-10.0
1521026,0,4,1,8,12.0
440648,0,10,1,16,11.0
892810,0,6,6,16,30.0
1975747,0,16,1,5,25.0
1777065,0,15,6,8,8.0
3020456,0,7,3,9,4.0
1819609,0,10,5,15,30.0
1967925,0,19,5,16,10.0
728326,0,1,0,10,-10.0
2839327,0,6,2,8,30.0
2650185,0,6,5,12,5.0
2138383,0,1,4,17,-10.0
2527304,0,24,1,18,30.0
2606701,0,9,6,22,7.0
1817588,0,1,3,16,-10.0
3308247,0,8,1,8,22.0
1653943,0,11,4,19,10.0
431149,0,13,1,7,11.0
2909590,0,2,6,18,15.0
3166681,0,3,3,17,30.0
536837,0,11,5,12,6.0
1733035,0,2,5,22,6.0
2003088,0,33,0,15,18.0
2481221,0,52,3,19,7.0
224670,0,64,6,12,2.0
434314,0,66,0,17,8.0
1342805,0,11,5,11,9.0
2739111,0,20,5,15,1.0
2754339,0,5,1,17,3.0
894059,0,9,3,12,6.0
1846270,0,39,5,8,2.0
2437506,0,42,4,18,1.0
928147,0,6,6,18,1.0
1569732,0,28,6,15,11.0
1265627,0,9,5,15,8.0
1163021,0,17,4,16,23.0
2537662,0,3,0,22,3.0
2227859,0,7,1,11,28.0
3213673,0,19,4,15,2.0
2666707,0,5,1,13,5.0
3395100,0,6,3,12,30.0
413785,0,11,0,20,7.0
1243472,0,5,3,11,9.0
2887890,0,1,4,11,-10.0
1242065,2,9,0,12,22.0
3248347,0,3,1,15,14.0
728700,0,7,4,16,7.0
1676696,0,4,6,12,6.0
2926259,0,28,3,18,8.0
1435666,0,57,5,19,7.0
2106811,0,14,4,18,7.0
746183,0,3,1,16,30.0
348801,0,4,0,1,13.0
112728,0,4,6,14,11.0
549462,0,3,4,15,7.0
2828658,0,3,3,15,5.0
722514,0,2,1,13,3.0
1793941,0,19,3,12,4.0
1722217,0,45,1,19,5.0
2144651,0,4,5,19,30.0
681150,0,12,6,18,17.0
522155,0,27,6,17,8.0
2967400,0,8,2,21,5.0
403097,0,40,2,6,9.0
556717,0,60,6,17,19.0
2050646,0,31,1,20,5.0
1127897,0,4,5,15,11.0
2596748,0,2,3,4,25.0
1707846,0,17,6,15,17.0
2722530,0,4,6,18,30.0
1406660,0,1,5,14,-10.0
2210561,0,1,4,10,-10.0
477447,0,2,5,12,8.0
1900539,0,6,1,12,4.0
955684,0,22,2,10,2.0
